Name,CMP,ATH%,PE,EPS,PB,MCap,ROCE%,ROE%,Sales_Grwth%,Profit_Grwth%,MedPE,ROCE_5Yr%,ROE_5Yr%,Debt2EqR,PAT_12M,CFO_2_EBITDA%,CapType,Symbol,Latest,Category
https://www.screener.in/company/BLS/consolidated/,398.65,31.02,32.32,12.34,9.48,16426.11,32.9,34.59,30.8,62.59,37.43,1.07,28.76,0.21,539.65,116.76,SC,BLS,1,SC
https://www.screener.in/company/ANANDRATHI/consolidated/,1978.2,17.43,54.69,36.12,24.37,16396.94,56.26,45.33,30.34,33.28,39.86,0.83,40.55,0.12,300.79,55.24,SC,ANANDRATHI,1,SC
https://www.screener.in/company/VGUARD/consolidated/,375.15,53.93,52.1,7.2,7.79,16345.32,19.72,16.04,14.85,22.16,53.53,0.31,15.62,0.06,313.72,89.3,SC,VGUARD,1,SC
https://www.screener.in/company/MAHSCOOTER/,14303,1.25,95.25,187.56,0.53,16344.78,0.59,0.59,-17.61,-13.9,38.02,0.01,0.69,0,214.35,91.43,SC,MAHSCOOTER,1,SC
https://www.screener.in/company/WHIRLPOOL/consolidated/,1288.4,116.31,46.13,28.3,4.14,16333.3,12.99,9.27,15.95,54.41,79.26,0.2,8.65,0.02,362.78,77.06,SC,WHIRLPOOL,1,SC
https://www.screener.in/company/INTELLECT/consolidated/,1162.9,4.02,48.55,23.97,5.8,16156.01,16.64,12.74,-0.26,0.96,32.54,0.26,15.96,0.03,334.42,71.38,SC,INTELLECT,1,SC
https://www.screener.in/company/KAJARIACER/consolidated/,1012.4,55.94,47.2,18.48,5.88,16131.1,16.81,12.75,1.24,-17.93,49.39,0.27,16.12,0.1,300.02,74.81,SC,KAJARIACER,1,SC
https://www.screener.in/company/CUBEINVIT/consolidated/,120,4.17,,-0.27,1.4,16013.38,4.25,-0.29,17.66,95.58,108.77,,,1.32,-35.72,122.55,SC,CUBEINVIT,1,SC
https://www.screener.in/company/AFCONS/consolidated/,435.2,30.97,32.89,13.24,3.04,16011.65,19.51,10.99,-5.42,6.27,34.43,0.33,13.55,0.45,486.79,-7.22,SC,AFCONS,1,SC
https://www.screener.in/company/RRKABEL/consolidated/,1413.8,34.62,51.33,27.56,7.43,15994.67,20.23,15.65,15.52,5.89,58.36,0.3,16.06,0.13,311.61,91.75,SC,RRKABEL,1,SC
https://www.screener.in/company/CAPLIPOINT/consolidated/,2093.3,26.16,29.72,70.56,5.58,15937.05,25.85,21.67,14.37,17.62,20.09,0.73,24.22,0,541.09,58.17,SC,CAPLIPOINT,1,SC
https://www.screener.in/company/CLEAN/consolidated/,1498.2,80.55,60.25,24.88,11.24,15930.28,27.22,20.19,22.13,8.35,60.95,0.34,27.97,0,264.41,50.17,SC,CLEAN,1,SC
https://www.screener.in/company/APTUS/consolidated/,316.6,26.88,21.04,15.03,3.67,15806.12,15.04,18.58,28.22,22.77,26.22,0.88,16.67,1.59,751.25,-91.98,SC,APTUS,1,SC
https://www.screener.in/company/TRIDENT/consolidated/,30.88,129.6,42.56,0.73,3.41,15741.73,9.52,8.28,2.62,6.5,34.87,0.19,11.91,0.35,370.73,97.3,SC,TRIDENT,1,SC
https://www.screener.in/company/PCBL/consolidated/,415.7,40.61,36.06,11.51,4.24,15685.61,11.86,12.53,30.91,-11.36,12.68,0.35,15.73,1.51,434.67,54.94,SC,PCBL,1,SC
https://www.screener.in/company/UTIAMC/consolidated/,1223.9,15.04,21.44,57.16,3.41,15680.02,21.02,16.28,6.57,-4.56,19.73,0.76,15.75,0,812.96,48.3,SC,UTIAMC,1,SC
https://www.screener.in/company/BATAINDIA/consolidated/,1218.9,85.58,65.39,25.73,9.95,15669.46,14.62,15.45,0.29,-18.2,70.01,0.24,10.57,0.92,330.66,91.88,SC,BATAINDIA,1,SC
https://www.screener.in/company/BLUEJET/,900.75,7.55,51.24,17.59,13.79,15637.59,40.59,30.85,44.74,78.27,47.54,0.6,31.23,0.02,305.2,10.8,SC,BLUEJET,1,SC
https://www.screener.in/company/EMBDL/consolidated/,114.41,589.18,94.67,1.69,1.5,15616.94,6.07,2.83,426.81,139.5,81.99,0.03,-4.18,0.49,193.63,275.19,SC,EMBDL,1,SC
https://www.screener.in/company/ELECON/consolidated/,694.3,6.45,37.65,18.5,7.8,15575.59,28.46,22.96,14.94,17.25,24.88,0.61,19.23,0.09,415.1,70.96,SC,ELECON,1,SC
https://www.screener.in/company/TARIL/consolidated/,516,26.01,73.17,7.14,12.37,15498.78,27.97,23.45,56.23,378.72,58.15,0.32,13.02,0.23,216.43,43.62,SC,TARIL,1,SC
https://www.screener.in/company/GODREJAGRO/consolidated/,805.75,8.95,38.36,22.35,6.51,15473.19,16.49,16.47,-1.86,11.54,30.35,0.43,15.39,0.59,403.37,106.14,SC,GODREJAGRO,1,SC
https://www.screener.in/company/BLUEDART/consolidated/,6501,48.28,61.05,106.38,9.89,15410.34,17.16,17.25,8.59,-12.85,51.12,0.28,28.2,0.65,252.42,80.38,SC,BLUEDART,1,SC
https://www.screener.in/company/NATCOPHARM/consolidated/,858.3,90.96,8.16,105.26,2.02,15375.67,32.8,27.98,10.77,35.46,26.11,3.43,18.26,0.04,1883.4,66.53,SC,NATCOPHARM,1,SC
https://www.screener.in/company/SARDAEN/consolidated/,435.95,29.73,21.96,19.86,2.44,15372.49,15.58,13.76,20.03,36,7.42,0.63,18.04,0.46,702.19,62.83,SC,SARDAEN,1,SC
https://www.screener.in/company/CEATLTD/consolidated/,3798.9,6.45,31.19,116.85,3.52,15369.9,15.04,11.72,10.67,-27.36,19.42,0.38,10.9,0.49,471.37,73.2,SC,CEATLTD,1,SC
https://www.screener.in/company/SAILIFE/,737.2,9.71,88.54,8.32,7.09,15357.84,13.93,10.92,15.74,82.17,87.9,0.12,7.03,0.13,173.46,77.22,SC,SAILIFE,1,SC
https://www.screener.in/company/AAVAS/,1922.3,73.75,26.49,72.53,3.49,15206.68,10.1,14.12,16.7,17.06,37.9,0.53,13.83,3.19,574.11,-93.45,SC,AAVAS,1,SC
https://www.screener.in/company/NAVA/consolidated/,522.95,28.87,13.91,37.61,1.99,15197.55,17.17,15.05,4.33,-5.35,5.51,1.08,15.73,0.12,1434,108.57,SC,NAVA,1,SC
https://www.screener.in/company/ACMESOLAR/consolidated/,250.85,16.56,57.02,4.17,3.37,15190.6,8.4,7.5,6.51,116.63,218.89,0.13,,2.43,250.82,109.78,SC,ACMESOLAR,1,SC
https://www.screener.in/company/NIVABUPA/,82.97,31.87,71.05,1.17,4.02,15170.71,6.75,7.33,28.09,160.87,74.44,0.1,1.02,0.07,213.52,774.71,SC,NIVABUPA,1,SC
https://www.screener.in/company/KSB/consolidated/,862.65,22.88,58.9,14.62,10.11,14989.45,23.82,17.72,12.27,19.82,39.51,0.3,16.01,0,254.5,48.35,SC,KSB,1,SC
https://www.screener.in/company/NCC/consolidated/,237.89,53.22,18.2,13.06,2.04,14922.36,22.12,11.74,6.5,12.22,14.45,0.65,9.18,0.22,868.25,35.6,SC,NCC,1,SC
https://www.screener.in/company/CUB/,201.17,23.95,13.27,15.16,1.57,14911.36,6.86,12.58,10.69,10.63,13.38,0.95,12.42,6.94,1123.63,22.86,SC,CUB,1,SC
https://www.screener.in/company/FINCABLES/consolidated/,969.4,75.37,21.16,45.82,2.7,14831.29,17.64,13.42,6.07,7.54,17.75,0.63,13.96,0,700.77,21.35,SC,FINCABLES,1,SC
https://www.screener.in/company/ACE/consolidated/,1242.4,36.43,36.13,34.36,9.16,14785.45,40.28,28.77,14.18,24.56,32.19,0.8,24.14,0.01,409.24,67.97,SC,ACE,1,SC
https://www.screener.in/company/AKZOINDIA/,3239.7,44.27,34.39,94.11,11.1,14740.27,41.68,32.25,3.27,0.25,33.86,0.94,26.12,0.05,428.6,46.47,SC,AKZOINDIA,1,SC
https://www.screener.in/company/RELINFRA/consolidated/,371.8,610.33,3.39,124.64,1.02,14732.12,34,37.51,3.45,515.51,2.02,11.06,6.47,0.44,9177.22,34.53,SC,RELINFRA,1,SC
https://www.screener.in/company/FINEORG/,4797.2,52.77,37.76,127.09,6.63,14712.63,25.76,19.1,13.02,5.96,44.12,0.51,26.34,0,389.66,33.86,SC,FINEORG,1,SC
https://www.screener.in/company/CYIENT/consolidated/,1326.7,85.34,23.88,55.45,2.77,14704,16.66,12.87,2.98,-15.38,24.32,0.54,15.65,0.1,648.3,63.96,SC,CYIENT,1,SC
https://www.screener.in/company/DOMS/consolidated/,2419,28.77,72.6,33.34,14.64,14690.48,26.15,22.27,24.43,32.2,76.7,0.31,20.34,0.21,213.54,49.41,SC,DOMS,1,SC
https://www.screener.in/company/INDIAMART/consolidated/,2428.1,104.93,27.64,91.73,6.67,14589.28,34.24,26.92,16.01,57.67,53.54,0.97,20.24,0.02,550.7,86.93,SC,INDIAMART,1,SC
https://www.screener.in/company/THELEELA/consolidated/,432.45,1.75,302.04,1.73,,14458.75,11.98,13.09,11.02,2172.29,251.53,0.04,,1.16,47.66,78.83,SC,THELEELA,1,SC
https://www.screener.in/company/RITES/consolidated/,300.15,37.62,37.49,8.01,5.46,14425.32,20.81,14.66,-9.58,-15.47,15.53,0.39,18.27,0,423.66,100.65,SC,RITES,1,SC
https://www.screener.in/company/RAINBOW/consolidated/,1413.7,20.93,59,23.97,9.78,14361.39,18.86,17.85,16.88,15.16,53.76,0.3,19.7,0.52,244.22,73.15,SC,RAINBOW,1,SC
https://www.screener.in/company/TBOTEK/consolidated/,1325.3,50.98,65.49,21.17,12.04,14358.19,26.35,25.2,24.74,7.58,82.25,0.38,28.6,0.18,229.89,85.69,SC,TBOTEK,1,SC
https://www.screener.in/company/RAILTEL/,444.15,39.14,45.28,9.34,7.13,14257.57,21.78,16.46,35.43,18.87,27.69,0.36,13.39,0.02,299.81,42.07,SC,RAILTEL,1,SC
https://www.screener.in/company/SWANENERGY/consolidated/,453.7,78.49,18.8,24.1,1.94,14221.54,14.29,11.11,-1.58,152.18,58.3,0.59,5.36,0.38,874.4,-29.3,SC,SWANENERGY,1,SC
https://www.screener.in/company/SANOFI/,6147,23.64,37.26,172.35,16.43,14152.18,49.16,47.15,2.65,11.67,21.21,1.27,31.94,0.02,396.4,91.01,SC,SANOFI,1,SC
https://www.screener.in/company/KIRLOSBROS/consolidated/,1774.2,51.32,33.58,52.29,6.73,14129.17,28.18,22.07,12.27,24.28,22.69,0.66,18.01,0.09,418.7,56.6,SC,KIRLOSBROS,1,SC
https://www.screener.in/company/VTL/consolidated/,485.4,22.01,15.93,30.54,1.42,14069.7,11.23,9.3,2.95,41.09,14.76,0.58,10.7,0.13,886.72,99.84,SC,VTL,1,SC
https://www.screener.in/company/GESHIP/consolidated/,985.2,56.69,6,164.2,0.99,14066.13,16.93,17.59,1.28,-1.58,6.41,2.93,17.59,0.15,2344.26,75.39,SC,GESHIP,1,SC
https://www.screener.in/company/PARADEEP/consolidated/,171.8,6.87,25.4,6.77,3.44,14018.15,13.92,14.44,19.4,376.09,24.08,0.57,11.55,1.07,551.79,101.43,SC,PARADEEP,1,SC
https://www.screener.in/company/CHOICEIN/consolidated/,701.1,2.51,89.47,7.84,13.62,14004.89,21.57,18.87,20.43,19.62,45.74,0.21,17.39,0.45,162.72,-99.52,SC,CHOICEIN,1,SC
https://www.screener.in/company/INDGN/consolidated/,581.6,26.65,33.54,16.95,5.34,13969.39,24.8,20.59,9.64,24.33,37.3,0.61,28.01,0.04,406.7,67.47,SC,INDGN,1,SC
https://www.screener.in/company/JINDALSAW/consolidated/,217.85,76.2,9.47,27.18,1.22,13942.68,19.37,13.7,-0.61,-7.74,11.23,1.45,10.2,0.43,1458.05,64.89,SC,JINDALSAW,1,SC
https://www.screener.in/company/TTML/,71.12,309.24,,-6.52,,13913.06,50.32,,9.77,-3.66,,,,,-1275.32,87.02,SC,TTML,1,SC
https://www.screener.in/company/GRAVITA/consolidated/,1880.6,43.57,44.44,42.32,6.71,13883.84,21.63,21.49,22.4,30.07,19.63,0.48,29.58,0.14,312.9,64.73,SC,GRAVITA,1,SC
https://www.screener.in/company/SPLPETRO/,734.95,26.08,35.45,20.77,6.19,13842.19,23.94,18.38,14.66,20.37,17.93,0.52,29.29,0.06,390.52,56.39,SC,SPLPETRO,1,SC
https://www.screener.in/company/BBTC/consolidated/,1980.5,50.21,12.27,160.9,2.45,13828.09,35.46,21.87,6.95,58.48,16.34,1.78,-4.27,0.28,2199.36,64.09,SC,BBTC,1,SC
https://www.screener.in/company/FINPIPE/,218.11,63.17,29.75,12.54,2.26,13535.12,10.16,7.9,-4.06,11.01,24.18,0.27,12.04,0.04,777.86,52.85,SC,FINPIPE,1,SC
https://www.screener.in/company/JMFINANCIL/consolidated/,142.57,34.39,17.49,8.59,1.4,13530.09,9.39,8.49,-8.53,1088.13,12.84,0.49,7.18,1.18,773.59,235.41,SC,JMFINANCIL,1,SC
https://www.screener.in/company/CELLO/consolidated/,610.9,67.79,39.8,15.34,6.23,13484.97,23.72,20.43,6.81,3.16,54.86,0.51,,0,364.57,47.18,SC,CELLO,1,SC
https://www.screener.in/company/HOMEFIRST/,1300.5,6.37,35.12,42.43,4.65,13418.07,11.35,16.46,33.08,24.97,31.08,0.47,13.95,3.79,382.07,-177.89,SC,HOMEFIRST,1,SC
https://www.screener.in/company/IWEL/consolidated/,11119,25.91,93.74,115.84,4.4,13408.31,11.44,5.84,103.7,310.9,126.81,0.06,,0.49,425.11,-40.72,SC,IWEL,1,SC
https://www.screener.in/company/MINDACORP/consolidated/,560.05,16.58,52.48,10.68,6.08,13402.13,12.73,12.22,8.71,12.14,34.04,0.23,13.51,0.73,255.37,89.65,SC,MINDACORP,1,SC
https://www.screener.in/company/CRAFTSMAN/consolidated/,5604.5,27.06,62.99,81.56,4.68,13366.35,11.74,9.4,27.83,-30.14,34.31,0.15,14.77,0.83,200.87,32.99,SC,CRAFTSMAN,1,SC
https://www.screener.in/company/WELSPUNLIV/consolidated/,137.22,55.3,20.87,6.58,2.77,13336.11,14.44,13.69,8.95,-4.88,20.44,0.66,13.15,0.57,644.02,47.41,SC,WELSPUNLIV,1,SC
https://www.screener.in/company/HFCL/consolidated/,91.42,87.05,76.81,1.23,3.23,13308.69,7.67,4.31,-8.97,-47.47,31.17,0.06,9.31,0.33,173.26,78.09,SC,HFCL,1,SC
https://www.screener.in/company/RBLBANK/consolidated/,217.63,229.25,18.49,11.8,0.85,13260.76,6.07,4.73,13.29,-43.07,13.07,0.26,4.9,8.04,717.06,-9.96,SC,RBLBANK,1,SC
https://www.screener.in/company/MGL/,1329.6,49.56,12.53,105.78,2.23,13096.92,24.48,18.94,10.88,-18.94,12.9,1.51,21.14,0.03,1044.89,80.79,SC,MGL,1,SC
https://www.screener.in/company/NUVOCO/consolidated/,362.45,59.44,593.55,0.61,1.44,12963.17,3.95,0.24,-3.51,-84.74,88.6,0,1.46,0.45,21.84,95.48,SC,NUVOCO,1,SC
https://www.screener.in/company/ENGINERSIN/consolidated/,229.71,32.34,22.25,10.32,4.84,12901.75,25.42,23.55,-5.89,32.17,21.88,1.06,17.81,0.01,579.77,16.24,SC,ENGINERSIN,1,SC
https://www.screener.in/company/MMTC/consolidated/,85.77,2112.57,131.97,0.58,7.56,12865.5,7.69,5.86,-20.18,-35.6,55.52,0.04,,0,86.63,-254.77,SC,MMTC,1,SC
https://www.screener.in/company/GRANULES/consolidated/,529.95,36.72,26.82,20.68,3.46,12854.81,15.09,13.81,-0.55,17.78,18.4,0.51,17.43,0.39,501.52,90.44,SC,GRANULES,1,SC
https://www.screener.in/company/ITDCEM/consolidated/,747.85,3.16,34.48,21.7,7.01,12853.06,28.21,22.41,17.87,38.18,25.14,0.65,13.29,0.52,373.34,21.95,SC,ITDCEM,1,SC
https://www.screener.in/company/TEJASNET/consolidated/,726.7,105.74,28.72,25.32,3.33,12822.81,15.46,12.77,261.13,609,72.66,0.44,3.84,0.89,446.53,-37.71,SC,TEJASNET,1,SC
https://www.screener.in/company/GMDCLTD/consolidated/,401.05,26.17,18.62,21.57,1.99,12771.75,14.17,10.95,15.75,11.19,10.04,0.59,12.81,0.02,685.79,106.77,SC,GMDCLTD,1,SC
https://www.screener.in/company/TITAGARH/consolidated/,940.9,101.61,46.06,20.52,5.1,12668.07,16.56,11.7,0.38,-4.64,45.66,0.25,10.39,0.25,274.92,-20.11,SC,TITAGARH,1,SC
https://www.screener.in/company/INDIGRID/consolidated/,151.72,1.5,31.76,4.77,2.25,12653.53,7.85,7.53,18.95,70.52,27.95,0.24,6.8,3.65,410.5,87.67,SC,INDIGRID,1,SC
https://www.screener.in/company/KIRLOSENG/consolidated/,869.65,66.73,28.11,33.69,4.09,12632.01,14.01,15.6,7.66,2,17.4,0.55,13.74,1.89,475.82,-59.68,SC,KIRLOSENG,1,SC
https://www.screener.in/company/GPIL/consolidated/,187.93,34.94,15.49,12.13,2.56,12572.74,23.29,17.27,-1.28,-11.73,6.93,1.11,27.03,0.06,812.98,68.74,SC,GPIL,1,SC
https://www.screener.in/company/CGCL/consolidated/,152.04,90.34,26.21,5.8,2.91,12541,11.18,11.76,40.39,71.39,60.33,0.45,9.63,3.62,478.53,-214.66,SC,CGCL,1,SC
https://www.screener.in/company/JYOTHYLAB/consolidated/,338.75,75.9,33.33,10.09,6.07,12452.1,25.13,19.37,3.27,4.92,34.26,0.58,16.74,0.03,370.38,56.09,SC,JYOTHYLAB,1,SC
https://www.screener.in/company/SBFC/,114.5,1.48,36.06,3.18,3.9,12447.53,11.53,11.57,28.08,45.56,36.09,0.32,9.7,1.65,345.17,-158.21,SC,SBFC,1,SC
https://www.screener.in/company/GRINFRA/consolidated/,1282.2,77.59,12.14,104.85,1.46,12432.08,14.44,12.73,-17.66,-5.19,12.2,1.05,18.79,0.59,1015.4,-99.52,SC,GRINFRA,1,SC
https://www.screener.in/company/ZYDUSWELL/consolidated/,1946.6,27.61,36.3,54.52,2.18,12385.98,6.32,6.19,16.37,22.3,35.92,0.17,6.13,0.03,346.9,96.62,SC,ZYDUSWELL,1,SC
https://www.screener.in/company/BALRAMCHIN/consolidated/,611.65,13.28,28.29,21.64,3.25,12360.61,11.08,12.14,-3.19,0.81,18,0.43,14.15,0.69,436.92,51.33,SC,BALRAMCHIN,1,SC
https://www.screener.in/company/ALIVUS/,1006.1,32.7,25.39,39.63,4.38,12327.97,25.14,18.86,4.54,3.01,15.12,0.74,24.71,0.02,485.63,54.59,SC,ALIVUS,1,SC
https://www.screener.in/company/VESUVIUS/,6027.5,4.5,47.93,125.66,8.55,12225.55,25.47,19.3,12.37,7,35.08,0.4,13.95,0.01,255.05,67.32,SC,VESUVIUS,1,SC
https://www.screener.in/company/ZEEL/consolidated/,126.59,389.26,15.99,7.07,1.05,12163.03,9.21,6.79,-3.97,237.74,26.84,0.42,5.56,0.03,679.5,88.78,SC,ZEEL,1,SC
https://www.screener.in/company/INGERRAND/,3800.6,31.56,44.99,84.75,19.69,12036.75,59.98,44.98,10.1,20.29,45.52,1,32.19,0.02,267.53,69.98,SC,INGERRAND,1,SC
https://www.screener.in/company/ABDL/consolidated/,428.45,3.85,61.57,6.97,7.77,11996.92,21.07,19.99,5.77,8086.55,187.95,0.32,7.96,0.59,194.84,-150.28,SC,ABDL,1,SC
https://www.screener.in/company/id/1285444/,,,,,,11955.66,-68.98,-152.89,-1.52,-2.36,,-63.67,,0.88,-1059.7,41.19,SC,id,0,SC
https://www.screener.in/company/GENUSPOWER/,393.1,23.65,40.75,9.81,6.47,11941.44,19.2,17.18,103.4,288.48,67.81,0.42,8.29,0.74,298.18,-80.68,SC,GENUSPOWER,1,SC
https://www.screener.in/company/RKFORGE/consolidated/,656.75,62.02,35.9,22.91,3.92,11903.43,6.93,11.59,2,-2.75,37.79,0.32,14.38,0.7,415.03,5.57,SC,RKFORGE,1,SC
https://www.screener.in/company/PRUDENT/consolidated/,2855.1,31.03,60.44,47.25,17.71,11824.48,44.08,34.05,34.06,40.95,40.6,0.56,35.68,0.05,195.65,54.94,SC,PRUDENT,1,SC
https://www.screener.in/company/DBREALTY/consolidated/,218.88,146.76,,-2.33,2.41,11787.03,-1.38,-2.38,216.97,-109.51,9.84,,-1.37,0.39,-118.03,-1205.29,SC,DBREALTY,1,SC
https://www.screener.in/company/J&KBANK/consolidated/,106.87,86.68,5.65,18.91,0.83,11768.34,6.15,15.77,11.84,17.59,5.23,2.79,12.6,10.62,2081.79,-8.81,SC,J&KBANK,1,SC
https://www.screener.in/company/EUREKAFORB/,609.65,7.59,73.7,8.44,2.69,11760.22,5.07,3.72,11.27,57.46,97.93,0.05,1.99,0.01,163.29,81.41,SC,EUREKAFORB,1,SC
https://www.screener.in/company/CCL/consolidated/,875.55,4.53,37.75,23.24,5.94,11714.53,13.14,17.05,17.03,24.1,29.56,0.45,17.69,0.92,310.34,51.41,SC,CCL,1,SC
https://www.screener.in/company/SANOFICONR/,5038,9.57,62.28,73.08,42.5,11674.31,111.44,83.81,30.45,21.14,60.98,1.35,,0.07,168.3,154.8,SC,SANOFICONR,1,SC
https://www.screener.in/company/AGARWALEYE/consolidated/,367.9,26.12,136.73,2.64,6.23,11626.54,10.38,5.3,28.44,24.37,128.73,0.04,6.62,0.51,110.34,71.72,SC,AGARWALEYE,1,SC
https://www.screener.in/company/MEDPLUS/consolidated/,966.4,38.97,77,12.56,6.65,11567.21,10.5,9.05,9.09,138.82,122.05,0.12,6.52,0.64,150.23,26.83,SC,MEDPLUS,1,SC
https://www.screener.in/company/NSLNISP/,39.43,86.91,,,,11546.41,-12.97,-16.6,178.88,-52.18,,,-7.01,0.45,-2373.78,-114.52,SC,NSLNISP,1,SC
https://www.screener.in/company/ATHERENERG/,309,11,,-27.95,,11509.01,-65.71,-156.5,28.58,8.26,,,-147.6,1.26,-812.3,135.8,SC,ATHERENERG,1,SC
https://www.screener.in/company/SONATSOFTW/consolidated/,410.15,112.12,27.08,15.14,6.74,11501.62,29.08,27.29,17.93,3.43,27.33,1.01,32.3,0.3,424.67,84.74,SC,SONATSOFTW,1,SC
https://www.screener.in/company/AVANTIFEED/consolidated/,844,18.48,21.74,38.81,4.11,11499.13,25.09,20.47,4.53,57.07,20.75,0.94,16.34,0.01,557.05,32.92,SC,AVANTIFEED,1,SC
https://www.screener.in/company/ANURAS/consolidated/,1041.9,19.95,122.94,8.49,4.02,11476.83,7.33,3.33,-2.58,-25.86,64.79,0.03,6.14,0.48,159.97,-7.31,SC,ANURAS,1,SC
https://www.screener.in/company/AZAD/,1770.4,17.49,129.15,13.71,8.07,11433.55,12.23,8.58,32.91,72,103.45,0.07,10.48,0.18,88.53,36.45,SC,AZAD,1,SC
https://www.screener.in/company/BSOFT/consolidated/,411.1,109.64,22.11,18.6,3.28,11424.1,21.29,15.85,1.84,-16.3,25.81,0.72,17.3,0.04,516.76,72.9,SC,BSOFT,1,SC
https://www.screener.in/company/MARKSANS/consolidated/,251.95,42.37,30,8.4,4.63,11417.46,20.06,16.8,20.46,21.36,14.27,0.56,18.52,0.13,382.62,34.5,SC,MARKSANS,1,SC
https://www.screener.in/company/NAZARA/consolidated/,1295.1,29.57,181.47,8.6,3.96,11347.18,3.02,2.57,42.66,17.78,104.73,0.01,2.94,0.08,50.96,31.87,SC,NAZARA,1,SC
https://www.screener.in/company/NETWEB/,1999.1,53.07,98.93,20.21,21.36,11325.68,32.57,24.02,58.69,51.19,137.74,0.24,31.34,0.01,114.48,-7.8,SC,NETWEB,1,SC
https://www.screener.in/company/SAFARI/consolidated/,2307.7,22.94,79,29.21,11.83,11281.55,18.99,16.07,14.26,-18.24,65.31,0.2,18.68,0.13,142.8,22.61,SC,SAFARI,1,SC
https://www.screener.in/company/GALLANTT/consolidated/,466.15,9.15,28.07,16.61,3.96,11247.31,19.24,15.14,1.55,77.95,10.3,0.54,11.08,0.13,400.74,81.52,SC,GALLANTT,1,SC
https://www.screener.in/company/JUBLINGREA/consolidated/,702.4,26,44.54,15.77,3.82,11187.91,11.14,8.87,1.01,34.15,33,0.2,11.52,0.26,251.17,91.24,SC,JUBLINGREA,1,SC
https://www.screener.in/company/LEMONTREE/consolidated/,139.33,16.56,56.15,2.48,9.49,11038.37,12.71,18.45,20.07,32.39,74.68,0.33,5.27,1.85,243.14,73.09,SC,LEMONTREE,1,SC
https://www.screener.in/company/WAAREERTL/,1055.3,187.86,47.31,22.01,24.09,11001.14,84.91,64.95,84.17,56.32,48.27,1.37,66.26,0.06,229.49,92.73,SC,WAAREERTL,1,SC
https://www.screener.in/company/TEGA/consolidated/,1650,41.15,54.86,30.08,7.86,10978.36,17.74,15.46,9.78,3.39,34.78,0.28,18.5,0.24,200.12,50.34,SC,TEGA,1,SC
https://www.screener.in/company/GRWRHITECH/consolidated/,4696.5,14.51,32.94,142.57,4.6,10911.09,20.5,15,25.78,62.85,13.65,0.46,10.78,0.01,331.22,66.54,SC,GRWRHITECH,1,SC
https://www.screener.in/company/RELAXO/,437.05,231.31,63.88,6.84,5.19,10879.86,11.09,8.31,-4.27,-15.82,103.27,0.13,11.82,0.1,170.33,99.28,SC,RELAXO,1,SC
https://www.screener.in/company/SHRIPISTON/consolidated/,2468.9,4.5,21.46,115.02,4.54,10875.46,25.98,23.46,14.91,16.42,16.89,1.09,19.52,0.21,515.56,51.98,SC,SHRIPISTON,1,SC
https://www.screener.in/company/INOXINDIA/consolidated/,1193.95,26.24,49.09,24.9,12.4,10836.71,37.98,28.99,15.23,12.62,54.34,0.59,30.06,0.05,226.03,37.47,SC,INOXINDIA,1,SC
https://www.screener.in/company/GRAPHITE/consolidated/,546.15,106.35,23.3,23.65,1.82,10670.44,10.18,7.98,-13.21,812.53,27.19,0.34,4.8,0.03,458,72.25,SC,GRAPHITE,1,SC
https://www.screener.in/company/JPPOWER/consolidated/,15.54,826.64,13.09,1.19,0.87,10650.28,10.26,6.85,-19.23,-42.17,22.31,0.52,4.78,0.31,813.55,81.63,SC,JPPOWER,1,SC
https://www.screener.in/company/BIRLACORPN/consolidated/,1374.4,31.11,32.57,38.34,1.51,10584.25,7.05,4.75,-4.64,-22.11,24.75,0.15,6.29,0.5,295.22,126.94,SC,BIRLACORPN,1,SC
https://www.screener.in/company/MAPMYINDIA/consolidated/,1936.2,41.92,71.59,27.05,13.33,10536.81,27.72,20.3,22.09,19,70.87,0.28,20.4,0.04,147.59,33.06,SC,MAPMYINDIA,1,SC
https://www.screener.in/company/CANFINHOME/,788.15,20.76,12.24,64.37,2.07,10494.54,9.34,18.22,10.07,14.19,14.91,1.49,18.27,6.92,857.17,26.08,SC,CANFINHOME,1,SC
https://www.screener.in/company/ABFRL/consolidated/,85.85,50.41,,-3.08,1.54,10475.99,-2.4,-11.83,-47.45,8.14,34.26,,-13.25,0.74,-455.82,192.43,SC,ABFRL,1,SC
https://www.screener.in/company/SAREGAMA/consolidated/,542.55,26.97,52.21,10.58,6.61,10471.73,18.05,13.14,45.87,0.53,41.27,0.25,14.95,0,204.24,98.85,SC,SAREGAMA,1,SC
https://www.screener.in/company/WESTLIFE/consolidated/,669.25,53.15,858.93,0.78,17.55,10436.03,7.19,2.07,4.16,-83.55,167.3,0,3.63,2.48,12.15,100.18,SC,WESTLIFE,1,SC
https://www.screener.in/company/ASTRAMICRO/consolidated/,1095.4,8.17,67.75,16.17,9.47,10400.28,19.14,14.87,15.66,26.79,50.59,0.22,11.5,0.39,153.51,-30.47,SC,ASTRAMICRO,1,SC
https://www.screener.in/company/SHAKTIPUMP/consolidated/,856.55,63.21,25.21,33.97,8.87,10296.64,55.31,42.61,83.57,188.17,25.87,1.69,27.27,0.14,408.37,3.3,SC,SHAKTIPUMP,1,SC
https://www.screener.in/company/HONASA/,316.45,72.86,160.59,1.97,8.57,10290.44,7.44,5.51,5.74,-47.03,106.15,0.03,,0.09,64.08,60.15,SC,HONASA,1,SC
